datetime,Temp(C),Humid(%RH),Rain(mm),WindSpeed(m/s),VPD(kpa),Lux(klux)
2026-01-09 03:00:00,15.336666666666666,77.22,0.0,0.0,0.39534766666666665,0.0
2026-01-09 04:00:00,14.813333333333333,78.02,0.0,0.0,0.36895300000000003,0.0
2026-01-09 05:00:00,14.373333333333333,78.30333333333334,0.0,0.06666666666666667,0.3539236666666667,0.0
2026-01-09 06:00:00,14.299999999999999,78.12666666666667,0.0,0.0,0.3551336666666667,0.4166666666666667
2026-01-09 07:00:00,17.566666666666666,68.28666666666668,0.0,1.3633333333333333,0.6405723333333334,16.23
2026-01-09 08:00:00,20.776666666666667,60.23,0.0,1.9566666666666663,0.9705826666666667,51.06
2026-01-09 09:00:00,22.236666666666668,58.050000000000004,0.0,4.993333333333333,1.121135,63.84
2026-01-09 10:00:00,24.916666666666668,55.18666666666667,0.0,4.073333333333333,1.4067606666666668,103.75
2026-01-09 11:00:00,27.133333333333336,53.10333333333333,0.0,3.2733333333333334,1.6746536666666667,103.86333333333334
2026-01-09 12:00:00,27.936666666666667,51.586666666666666,0.0,6.566666666666666,1.812133,102.16000000000001
2026-01-09 13:00:00,28.913333333333338,51.379999999999995,0.0,4.3966666666666665,1.924095,98.21999999999998
2026-01-09 14:00:00,28.886666666666667,52.31,0.0,4.956666666666667,1.8844906666666665,99.65333333333332
2026-01-09 15:00:00,28.576666666666664,51.79666666666666,0.0,5.113333333333333,1.8710820000000001,57.74333333333334
2026-01-09 16:00:00,27.95,52.620000000000005,0.0,3.72,1.7734056666666664,33.916666666666664
2026-01-09 17:00:00,25.893333333333334,55.42666666666667,0.0,2.216666666666667,1.48358,9.673333333333334
2026-01-09 18:00:00,22.439999999999998,61.39333333333334,0.0,0.0033333333333333335,1.045565,0.006666666666666667
2026-01-09 19:00:00,20.5,67.16000000000001,0.0,0.0,0.7886766666666666,0.0
2026-01-09 20:00:00,18.093333333333334,74.67666666666666,0.0,0.0,0.5246196666666667,0.0
2026-01-09 21:00:00,16.503333333333334,77.30333333333333,0.0,0.0,0.42455499999999996,0.0
2026-01-09 22:00:00,16.036666666666665,78.36666666666667,0.0,0.0,0.3925706666666667,0.0
2026-01-09 23:00:00,15.479999999999999,78.48666666666666,0.0,0.0,0.3768066666666667,0.0
2026-01-10 00:00:00,14.969999999999999,78.82000000000001,0.0,0.0,0.35901733333333335,0.0
2026-01-10 01:00:00,14.770000000000001,78.96,0.0,0.0,0.3520986666666667,0.0
2026-01-10 02:00:00,14.476666666666667,78.98666666666666,0.0,0.0,0.34507400000000005,0.0
2026-01-10 03:00:00,14.216666666666667,79.13666666666667,0.0,0.0,0.33691766666666667,0.0
2026-01-10 04:00:00,14.433333333333332,79.37666666666667,0.0,0.0,0.337732,0.0
2026-01-10 05:00:00,14.36,79.17,0.0,0.0,0.33949633333333334,0.0
2026-01-10 06:00:00,14.083333333333334,79.00333333333333,0.0,0.3,0.33615866666666666,0.65
2026-01-10 07:00:00,16.096666666666668,78.26,0.0,0.0,0.399183,15.493333333333334
2026-01-10 08:00:00,21.143333333333334,63.92666666666667,0.0,0.3333333333333333,0.9051283333333333,35.04666666666667
2026-01-10 09:00:00,24.786666666666665,54.18,0.0,3.53,1.4273086666666668,65.74
2026-01-10 10:00:00,27.103333333333335,50.78666666666667,0.0,4.013333333333333,1.7535910000000001,103.91000000000001
2026-01-10 11:00:00,28.44666666666667,49.21666666666667,0.0,4.333333333333333,1.9573053333333335,103.82
2026-01-10 12:00:00,29.786666666666665,46.60999999999999,0.0,3.0866666666666664,2.222647,102.60000000000001
2026-01-10 13:00:00,30.576666666666668,44.49333333333333,0.0,3.4333333333333336,2.419034,99.61666666666667
2026-01-10 14:00:00,31.099999999999998,43.28333333333333,0.0,3.2533333333333334,2.5461226666666668,100.23666666666668
2026-01-10 15:00:00,31.596666666666668,43.22,0.0,1.42,2.6190160000000002,60.45666666666667
2026-01-10 16:00:00,31.406666666666666,44.21,0.0,1.9466666666666665,2.5471516666666667,39.72
2026-01-10 17:00:00,28.47666666666667,47.99666666666667,0.0,0.9899999999999999,2.0138789999999998,10.59
2026-01-10 18:00:00,22.513333333333335,62.21333333333333,0.0,0.0,1.0374463333333332,0.0
2026-01-10 19:00:00,18.923333333333332,72.06666666666668,0.0,0.0,0.6086886666666667,0.0
2026-01-10 20:00:00,17.38,76.42,0.0,0.0,0.466315,0.0
2026-01-10 21:00:00,16.213333333333335,77.81,0.0,0.0,0.40733366666666665,0.0
2026-01-10 22:00:00,15.69,78.48666666666666,0.0,0.0,0.381933,0.0
2026-01-10 23:00:00,14.985,78.675,0.0,0.0,0.36181399999999997,0.0
2026-01-11 00:00:00,14.65,78.92666666666668,0.0,0.0,0.350044,0.0
2026-01-11 01:00:00,14.213333333333333,79.09333333333332,0.0,0.0,0.337547,0.0
2026-01-11 02:00:00,13.966666666666667,79.25,0.0,0.0,0.32971533333333336,0.0
2026-01-11 03:00:00,13.790000000000001,79.14999999999999,0.0,0.0,0.3275403333333333,0.0
2026-01-11 04:00:00,13.82,79.22666666666667,0.0,0.0,0.3269826666666667,0.0
2026-01-11 05:00:00,14.036666666666667,79.29333333333334,0.0,0.016666666666666666,0.3305186666666667,0.0
2026-01-11 06:00:00,13.833333333333334,79.36333333333333,0.0,0.17333333333333334,0.3251293333333333,0.09000000000000001
2026-01-11 07:00:00,15.803333333333333,79.3,0.0,0.0,0.371021,10.813333333333333
2026-01-11 08:00:00,20.643333333333334,65.36333333333333,0.0,0.3133333333333333,0.84502,34.08
2026-01-11 09:00:00,24.7,55.919999999999995,0.0,2.6366666666666667,1.3680923333333332,63.836666666666666
2026-01-11 10:00:00,27.513333333333335,51.77,0.0,2.9,1.7612093333333334,104.57666666666667
2026-01-11 11:00:00,28.813333333333333,49.76,0.0,5.376666666666666,1.977822,103.48666666666668
2026-01-11 12:00:00,30.14,48.50333333333333,0.0,4.753333333333333,2.186604,102.04
2026-01-11 13:00:00,30.866666666666664,48.03333333333333,0.0,2.8966666666666665,2.3009586666666664,97.57000000000001
2026-01-11 14:00:00,31.496666666666666,47.31666666666666,0.0,2.5633333333333335,2.418204,103.39333333333333
2026-01-11 15:00:00,31.03,47.35999999999999,0.0,2.0,2.354813666666667,56.86666666666667
2026-01-11 16:00:00,30.27,47.94333333333333,0.0,1.9033333333333333,2.226942333333333,36.81666666666667
2026-01-11 17:00:00,28.39,50.626666666666665,0.0,2.7399999999999998,1.89858,17.06
2026-01-11 18:00:00,24.12,57.85333333333333,0.0,0.21666666666666667,1.2739063333333334,0.22666666666666668
2026-01-11 19:00:00,20.223333333333333,69.48,0.0,0.0,0.7212913333333333,0.0
2026-01-11 20:00:00,18.703333333333333,74.32666666666667,0.0,0.0,0.551415,0.0
2026-01-11 21:00:00,17.756666666666664,76.40333333333334,0.0,0.0,0.4775593333333333,0.0
2026-01-11 22:00:00,17.073333333333334,77.55333333333333,0.0,0.0,0.43505466666666665,0.0
2026-01-11 23:00:00,16.416666666666668,78.32666666666667,0.0,0.0,0.40290333333333334,0.0
2026-01-12 00:00:00,16.296666666666667,78.67666666666668,0.0,0.0,0.3933803333333333,0.0
2026-01-12 01:00:00,15.979999999999999,78.89333333333333,0.0,0.0,0.38163966666666665,0.0
2026-01-12 02:00:00,15.686666666666667,79.07000000000001,0.0,0.0,0.37142366666666665,0.0
2026-01-12 03:00:00,15.530000000000001,79.22000000000001,0.0,0.0,0.36509233333333335,0.0
2026-01-12 04:00:00,15.483333333333334,79.31333333333333,0.0,0.01,0.36237500000000006,0.0
2026-01-12 05:00:00,15.816666666666668,79.21,0.0,0.0,0.3720076666666667,0.0
2026-01-12 06:00:00,15.746666666666668,79.06,0.0,0.0,0.3730246666666666,0.09000000000000001
2026-01-12 07:00:00,17.246666666666666,78.16000000000001,0.0,0.0,0.43054466666666663,10.540000000000001
2026-01-12 08:00:00,22.89,63.053333333333335,0.0,0.0,1.040088,34.00666666666667
2026-01-12 09:00:00,26.173333333333336,54.26,0.0,3.1666666666666665,1.5447006666666667,60.15
2026-01-12 10:00:00,28.253333333333334,51.22666666666667,0.0,3.4466666666666668,1.858195,104.60000000000001
2026-01-12 11:00:00,29.73,49.74666666666667,0.0,4.546666666666666,2.0856626666666664,103.52999999999999
2026-01-12 12:00:00,31.21666666666667,48.153333333333336,0.0,4.906666666666667,2.3408113333333334,103.04666666666667
2026-01-12 13:00:00,32.370000000000005,47.26,0.0,3.7633333333333336,2.5407983333333335,99.09666666666665
2026-01-12 14:00:00,33.20333333333333,47.74666666666667,0.0,2.53,2.63737,102.33333333333333
2026-01-12 15:00:00,33.843333333333334,46.51,0.0,1.906666666666667,2.800228,64.92
2026-01-12 16:00:00,33.46666666666667,47.31666666666666,0.0,0.57,2.6998886666666664,36.38666666666666
2026-01-12 17:00:00,31.72666666666667,49.78,0.0,0.45,2.338559333333333,13.9
2026-01-12 18:00:00,25.03333333333333,64.53333333333335,0.0,0.0,1.1374953333333333,0.24333333333333332
2026-01-12 19:00:00,21.606666666666666,72.82000000000001,0.0,0.0,0.698159,0.0
2026-01-12 20:00:00,20.293333333333333,75.12666666666667,0.0,0.0,0.5895596666666667,0.0
2026-01-12 21:00:00,19.45,77.07666666666667,0.0,0.0,0.5154103333333334,0.0
2026-01-12 22:00:00,18.37,78.12666666666667,0.0,0.0,0.45985233333333336,0.0
2026-01-12 23:00:00,17.993333333333332,78.73333333333333,0.0,0.0,0.4367083333333333,0.0
2026-01-13 00:00:00,17.655,79.055,0.0,0.0,0.42102700000000004,0.0
2026-01-13 01:00:00,17.406666666666666,79.29666666666667,0.0,0.0,0.4097166666666667,0.0
2026-01-13 02:00:00,17.246666666666666,79.42,0.0,0.0,0.40318633333333337,0.0
2026-01-13 03:00:00,18.05,79.46333333333332,0.0,0.23666666666666666,0.4232183333333333,0.0
2026-01-13 04:00:00,17.846666666666668,79.15333333333332,0.0,0.0,0.424199,0.0
2026-01-13 05:00:00,17.55666666666667,79.35333333333334,0.0,0.0,0.41246333333333335,0.0
2026-01-13 06:00:00,17.143333333333334,79.34333333333333,0.0,0.0,0.4020553333333334,0.12
2026-01-13 07:00:00,18.326666666666664,79.06,0.0,0.0,0.4396196666666667,6.423333333333333
2026-01-13 08:00:00,22.569999999999997,68.34333333333333,0.0,0.20666666666666667,0.87573,26.236666666666668
2026-01-13 09:00:00,27.323333333333334,56.10333333333333,0.0,1.5466666666666669,1.5900083333333335,65.89
2026-01-13 10:00:00,30.866666666666664,50.410000000000004,0.0,2.703333333333333,2.1961043333333334,104.25666666666666
2026-01-13 11:00:00,31.97666666666667,48.82,0.0,2.4433333333333334,2.411861333333333,100.55666666666667
2026-01-13 12:00:00,33.593333333333334,47.19333333333333,0.0,2.216666666666667,2.7269846666666666,100.21
2026-01-13 13:00:00,34.18,46.60333333333333,0.0,2.0833333333333335,2.8463926666666666,99.58333333333333
2026-01-13 14:00:00,34.03333333333333,47.129999999999995,0.0,3.8033333333333332,2.794945,101.48666666666666
2026-01-13 15:00:00,34.89333333333334,46.553333333333335,0.0,1.07,2.9641686666666662,64.88666666666667
2026-01-13 16:00:00,34.70333333333334,46.843333333333334,0.0,1.5333333333333332,2.9197243333333334,37.526666666666664
2026-01-13 17:00:00,33.36333333333334,48.85333333333333,0.0,0.0,2.612284333333333,13.036666666666667
2026-01-13 18:00:00,25.936666666666667,65.67,0.0,0.0,1.1560313333333332,0.2333333333333333
2026-01-13 19:00:00,22.626666666666665,73.10333333333334,0.0,0.0,0.73489,0.0
2026-01-13 20:00:00,21.225,75.59,0.0,0.03,0.6121734999999999,0.0
2026-01-13 21:00:00,20.47,77.72,0.0,0.0,0.533566,0.0
2026-01-13 22:00:00,19.8,78.39999999999999,0.0,0.0,0.4963066666666667,0.0
2026-01-13 23:00:00,19.346666666666668,78.95333333333333,0.0,0.0,0.47016600000000003,0.0
2026-01-14 00:00:00,19.13,79.25999999999999,0.0,0.0,0.4571243333333333,0.0
2026-01-14 01:00:00,18.790000000000003,79.32666666666667,0.0,0.0,0.44614000000000004,0.0
2026-01-14 02:00:00,18.326666666666668,79.49333333333334,0.0,0.0,0.4299176666666667,0.0
2026-01-14 03:00:00,17.933333333333334,79.55333333333333,0.0,0.0,0.41826,0.0
2026-01-14 04:00:00,17.583333333333332,79.56,0.0,0.0,0.409016,0.0
2026-01-14 05:00:00,17.290000000000003,79.70333333333333,0.0,0.0,0.39872599999999997,0.0
2026-01-14 06:00:00,17.523333333333337,79.86333333333334,0.0,0.0,0.401494,0.07666666666666667
2026-01-14 07:00:00,19.2,80.02666666666666,0.0,0.0,0.4426303333333333,9.203333333333333
2026-01-14 08:00:00,22.833333333333332,74.33,0.0,0.006666666666666667,0.7243193333333333,33.49333333333333
2026-01-14 09:00:00,29.14,57.655,0.0,0.655,1.709085,81.045
2026-01-14 10:00:00,33.1,50.69,0.0,1.09,2.475546,103.36500000000001
2026-01-14 11:00:00,33.550000000000004,49.39666666666667,0.0,1.3800000000000001,2.6049373333333334,103.58333333333333
2026-01-14 12:00:00,33.515,49.655,0.0,3.08,2.5884479999999996,96.84
2026-01-14 13:00:00,33.295,51.205,0.0,2.4050000000000002,2.4766765,95.08
2026-01-14 14:00:00,31.69666666666667,55.22,0.0,2.9933333333333336,2.0816546666666667,49.74
2026-01-14 15:00:00,30.384999999999998,57.48,0.0,4.425,1.8311285,27.17
2026-01-14 16:00:00,30.08,56.955,0.0,3.6100000000000003,1.821371,18.990000000000002
2026-01-14 17:00:00,29.645,58.24,0.0,3.955,1.7279675,10.715
2026-01-14 18:00:00,27.695,63.765,0.0,3.585,1.337228,0.055
2026-01-14 19:00:00,25.75,68.565,0.0,1.185,1.0392839999999999,0.0
2026-01-14 20:00:00,22.686666666666667,75.65333333333334,0.0,0.0,0.6700973333333332,0.0
2026-01-14 21:00:00,21.09,78.55000000000001,0.0,0.0,0.533522,0.0
2026-01-14 22:00:00,20.673333333333336,79.00333333333333,0.0,0.0,0.509087,0.0
2026-01-14 23:00:00,20.513333333333332,79.32,0.0,0.0,0.496466,0.0
2026-01-15 00:00:00,20.11,79.28,0.0,0.0,0.485222,0.0
2026-01-15 01:00:00,19.645000000000003,79.53999999999999,0.0,0.0,0.46557499999999996,0.0
2026-01-15 02:00:00,19.156666666666666,79.69666666666667,0.0,0.0,0.4482726666666667,0.0
2026-01-15 03:00:00,19.055,79.74000000000001,0.0,0.0,0.4444715,0.0
2026-01-15 04:00:00,18.665,79.78999999999999,0.0,0.0,0.432736,0.0
2026-01-15 05:00:00,18.41333333333333,79.83666666666666,0.0,0.0,0.425023,0.0
2026-01-15 06:00:00,18.38,79.95,0.0,0.0,0.421746,0.76
2026-01-15 07:00:00,20.09,79.92666666666666,0.0,0.0,0.47075400000000006,11.280000000000001
2026-01-15 08:00:00,24.686666666666667,74.10000000000001,0.0,0.0,0.8152813333333334,43.583333333333336
2026-01-15 09:00:00,28.875,66.175,0.0,1.415,1.33982,84.975
2026-01-15 10:00:00,32.44,57.224999999999994,0.0,1.13,2.07197,103.4
2026-01-15 11:00:00,33.165,53.65,0.0,1.615,2.3348015,103.33
2026-01-15 12:00:00,33.91,51.765,0.0,2.9450000000000003,2.5325875,103.75
2026-01-15 13:00:00,35.114999999999995,50.305,0.0,1.1400000000000001,2.788875,70.38499999999999
2026-01-15 14:00:00,36.775000000000006,48.35,0.0,0.94,3.1744315,103.75
2026-01-15 15:00:00,35.57,49.64,0.0,1.05,2.900086,46.605000000000004
2026-01-15 16:00:00,32.13333333333333,59.65,0.0,5.536666666666666,1.9204913333333333,41.40333333333333
2026-01-15 17:00:00,29.953333333333333,63.93666666666667,0.0,3.4499999999999997,1.5169763333333333,13.286666666666667
2026-01-15 18:00:00,27.906666666666666,68.19333333333334,0.0,2.473333333333333,1.189066,0.2733333333333333
2026-01-15 19:00:00,26.30333333333333,71.73666666666666,0.0,0.94,0.963272,0.0
2026-01-15 20:00:00,24.30666666666667,76.35000000000001,0.0,0.0,0.7153703333333333,0.0
2026-01-15 21:00:00,23.715,78.18,0.0,0.0,0.636164,0.0
2026-01-15 22:00:00,23.44333333333333,78.90333333333332,0.0,0.0,0.6051233333333333,0.0
2026-01-15 23:00:00,23.17,79.265,0.0,0.0,0.5850960000000001,0.0
2026-01-16 00:00:00,22.16333333333333,79.68666666666667,0.0,0.0,0.5394343333333333,0.0
2026-01-16 01:00:00,21.650000000000002,79.89333333333333,0.0,0.0,0.5174926666666667,0.0
2026-01-16 02:00:00,21.13,80.03,0.0,0.045,0.497903,0.0
2026-01-16 03:00:00,20.763333333333335,80.13666666666667,0.0,0.0,0.48424766666666663,0.0
2026-01-16 04:00:00,20.48,80.165,0.0,0.0,0.475202,0.0
2026-01-16 05:00:00,20.673333333333336,80.15333333333334,0.0,0.0,0.48115800000000003,0.0
2026-01-16 06:00:00,20.39,80.19,0.0,0.0,0.471982,0.43
2026-01-16 07:00:00,21.310000000000002,80.60499999999999,0.0,0.0,0.4889255,5.715
2026-01-16 08:00:00,23.983333333333334,77.97666666666667,0.0,0.0,0.6646963333333333,30.23333333333333
2026-01-16 09:00:00,28.705,68.80000000000001,0.0,0.12,1.225619,74.0
2026-01-16 10:00:00,29.814999999999998,66.215,0.0,3.6,1.4082075,104.83
2026-01-16 11:00:00,32.663333333333334,60.31333333333333,0.0,1.8366666666666667,1.9511016666666665,103.90333333333335
2026-01-16 12:00:00,34.129999999999995,56.355,0.0,3.285,2.3215015,103.69
2026-01-16 13:00:00,33.71,55.83,0.0,7.59,2.293413,94.5
2026-01-16 14:00:00,31.406666666666666,62.77,0.0,7.236666666666667,1.6992433333333334,87.39333333333333
2026-01-16 15:00:00,31.155,62.55,0.0,7.715,1.684745,60.41
2026-01-16 16:00:00,30.235,64.03999999999999,0.0,8.135,1.5357055,36.575
2026-01-16 17:00:00,28.843333333333334,67.34333333333333,0.0,7.1066666666666665,1.2890226666666666,13.103333333333333
2026-01-16 18:00:00,27.366666666666664,71.63666666666667,0.0,5.8999999999999995,1.0263289999999998,0.30333333333333334
2026-01-16 19:00:00,26.683333333333334,73.11,0.0,1.8800000000000001,0.9350936666666666,0.0
2026-01-16 20:00:00,25.814999999999998,74.715,0.0,0.415,0.8365785,0.0
2026-01-16 21:00:00,24.7,78.30000000000001,0.0,0.0,0.671001,0.0
2026-01-16 22:00:00,23.995,79.14,0.0,0.0,0.618526,0.0
2026-01-16 23:00:00,23.54,79.59,0.0,0.0,0.5888655,0.0
2026-01-17 00:00:00,22.80333333333333,79.74333333333334,0.0,0.0,0.5590716666666666,0.0
2026-01-17 01:00:00,22.42,79.965,0.0,0.0,0.5402804999999999,0.0
2026-01-17 02:00:00,22.263333333333332,80.31,0.0,0.0,0.5259666666666667,0.0
2026-01-17 03:00:00,22.4,80.36500000000001,0.0,0.0,0.528869,0.0
2026-01-17 04:00:00,22.295,80.365,0.0,0.0,0.525504,0.0
2026-01-17 05:00:00,22.310000000000002,80.47000000000001,0.0,0.0,0.523193,0.0
2026-01-17 06:00:00,21.636666666666667,80.32000000000001,0.0,0.0,0.5060699999999999,0.30333333333333334
2026-01-17 07:00:00,22.786666666666665,80.58333333333333,0.0,0.0,0.53568,11.346666666666666
2026-01-17 08:00:00,26.099999999999998,76.59333333333333,0.0,0.0,0.7955026666666667,37.016666666666666
2026-01-17 09:00:00,28.68,70.24000000000001,0.0,0.98,1.162544,59.225
2026-01-17 10:00:00,30.330000000000002,65.65333333333334,0.0,2.2466666666666666,1.4757053333333332,101.65666666666668
2026-01-17 11:00:00,32.196666666666665,61.21,0.0,2.4166666666666665,1.8505336666666665,103.15333333333335
2026-01-17 12:00:00,33.696666666666665,57.47,0.0,3.06,2.2241866666666668,103.17333333333333
2026-01-17 13:00:00,33.36,57.41,0.0,3.5700000000000003,2.169265333333333,80.67333333333333
2026-01-17 14:00:00,32.56,61.85999999999999,0.0,7.623333333333332,1.8572499999999998,88.88666666666667
2026-01-17 15:00:00,32.15,62.620000000000005,0.0,6.556666666666666,1.7787416666666669,68.20666666666666
2026-01-17 16:00:00,30.72,66.26,0.0,7.523333333333333,1.483196666666667,36.74666666666667
2026-01-17 17:00:00,29.13,68.96,0.0,6.343333333333334,1.2447123333333334,12.666666666666666
2026-01-17 18:00:00,27.846666666666664,71.93666666666667,0.0,5.613333333333333,1.0444923333333334,0.25666666666666665
2026-01-17 19:00:00,27.396666666666665,72.81,0.0,4.41,0.9854256666666666,0.0
2026-01-17 20:00:00,25.313333333333333,74.08333333333333,0.0,0.8733333333333334,0.8323403333333333,0.0
2026-01-17 21:00:00,24.493333333333336,77.52666666666667,0.0,0.0,0.6867293333333334,0.0
2026-01-17 22:00:00,24.060000000000002,79.01,0.0,0.0,0.6247626666666667,0.0
2026-01-17 23:00:00,23.486666666666668,79.42666666666666,0.0,0.0,0.5917776666666666,0.0
2026-01-18 00:00:00,23.326666666666668,80.16000000000001,0.0,0.0,0.565102,0.0
2026-01-18 01:00:00,23.11,80.33666666666666,0.0,0.0,0.5528196666666667,0.0
2026-01-18 02:00:00,22.743333333333336,80.42,0.0,0.0,0.538444,0.0
2026-01-18 03:00:00,22.63,80.48,0.0,0.0,0.533121,0.0
2026-01-18 04:00:00,22.396666666666665,80.49333333333334,0.0,0.0,0.5253473333333333,0.0
2026-01-18 05:00:00,22.426666666666666,80.69333333333333,0.0,0.0,0.5208453333333333,0.0
2026-01-18 06:00:00,22.19,80.68666666666667,0.0,0.0,0.5136293333333334,0.06
2026-01-18 07:00:00,22.849999999999998,80.92,0.0,0.0,0.528168,9.446666666666667
2026-01-18 08:00:00,25.41333333333333,78.64999999999999,0.0,0.0,0.6930466666666666,36.22
2026-01-18 09:00:00,27.540000000000003,73.86666666666666,0.0,0.3933333333333333,0.9555980000000001,36.82666666666667
2026-01-18 10:00:00,30.02,68.61333333333333,0.0,0.5666666666666668,1.325467,60.870000000000005
2026-01-18 11:00:00,30.723333333333333,65.47666666666667,0.0,1.6066666666666667,1.5178293333333333,87.76666666666667
2026-01-18 12:00:00,32.73666666666667,60.910000000000004,0.0,2.8200000000000003,1.9303466666666667,93.01666666666667
2026-01-18 13:00:00,32.05,61.35333333333333,0.0,5.083333333333333,1.8295236666666668,65.39999999999999
2026-01-18 14:00:00,32.92,60.843333333333334,0.0,5.27,1.9454596666666666,100.39333333333333
2026-01-18 15:00:00,32.56,61.44333333333333,0.0,6.406666666666666,1.87744,77.12666666666667
2026-01-18 16:00:00,30.666666666666668,64.67666666666666,0.0,8.14,1.5478119999999997,30.703333333333333
2026-01-18 17:00:00,28.723333333333333,68.47666666666667,0.0,9.959999999999999,1.2348706666666667,12.676666666666668
2026-01-18 18:00:00,25.407999999999998,76.32000000000001,18.4,3.7039999999999997,0.7777540000000001,0.0
2026-01-18 19:00:00,23.848000000000003,80.106,0.4,0.006,0.5845852,0.0
2026-01-18 20:00:00,24.12,80.6275,0.2,0.0575,0.57865375,0.0
2026-01-18 21:00:00,23.923333333333332,80.74333333333334,0.0,0.0,0.568482,0.0
2026-01-18 22:00:00,23.75333333333333,80.79333333333334,0.0,0.0,0.5612590000000001,0.0
2026-01-18 23:00:00,23.52,80.89333333333333,0.0,0.0,0.550585,0.0
2026-01-19 00:00:00,23.34,80.89333333333333,0.0,0.0,0.544662,0.0
2026-01-19 01:00:00,23.3,80.96,0.0,0.0,0.5414553333333333,0.0
2026-01-19 02:00:00,23.02333333333333,80.98333333333333,0.0,0.0,0.531864,0.0
2026-01-19 03:00:00,22.776666666666667,80.96,0.0,0.0,0.524636,0.0
2026-01-19 04:00:00,22.97666666666667,81.02666666666666,0.0,0.09999999999999999,0.5291793333333333,0.0
2026-01-19 05:00:00,23.11,81.04333333333334,0.0,0.0,0.5329593333333333,0.0
2026-01-19 06:00:00,23.169999999999998,81.02,0.0,0.0,0.53557,0.45333333333333337
2026-01-19 07:00:00,23.766666666666666,80.84333333333333,0.0,0.0,0.5606286666666667,13.996666666666664
2026-01-19 08:00:00,25.98,78.05333333333333,0.0,0.0,0.7330433333333334,37.66
2026-01-19 09:00:00,28.566666666666666,73.03333333333333,0.0,0.0,1.0512750000000002,55.99
2026-01-19 10:00:00,30.19666666666667,69.44333333333334,0.0,2.223333333333333,1.303223,91.98333333333333
2026-01-19 11:00:00,30.69333333333333,67.17,0.0,2.0166666666666666,1.4388103333333333,46.66
2026-01-19 12:00:00,29.97666666666667,66.90333333333334,0.0,2.8800000000000003,1.3923986666666668,49.91
2026-01-19 13:00:00,30.563333333333333,65.04333333333334,0.0,5.579999999999999,1.5208009999999998,88.68333333333334
2026-01-19 14:00:00,29.77333333333333,65.88,0.0,7.57,1.4185679999999998,94.85000000000001
2026-01-19 15:00:00,29.47,67.58666666666666,0.0,8.94,1.3260316666666665,60.196666666666665
2026-01-19 16:00:00,28.25666666666667,69.81,0.0,10.166666666666666,1.1527183333333333,25.316666666666666
2026-01-19 17:00:00,25.418,78.61,0.0,0.256,0.6919622000000001,0.16799999999999998
2026-01-19 18:00:00,24.7,79.66333333333334,0.0,0.48,0.6288416666666666,0.0
2026-01-19 19:00:00,24.686666666666667,80.26333333333334,0.0,0.0,0.6098123333333333,0.0
2026-01-19 20:00:00,24.55,80.59333333333333,0.0,0.0,0.5947446666666667,0.0
2026-01-19 21:00:00,24.46666666666667,80.67,0.0,0.0,0.5894583333333333,0.0
2026-01-19 22:00:00,24.203333333333333,80.71,0.0,0.0,0.579077,0.0
2026-01-19 23:00:00,23.849999999999998,80.79333333333334,0.0,0.0,0.564524,0.0
2026-01-20 00:00:00,23.823333333333334,80.89333333333333,0.0,0.0,0.560679,0.0
2026-01-20 01:00:00,23.823333333333334,80.93333333333334,0.0,0.0,0.55951,0.0
2026-01-20 02:00:00,23.456666666666667,80.87,0.0,0.0,0.549153,0.0
2026-01-20 03:00:00,23.153333333333336,80.89333333333333,0.0,0.0,0.5385763333333333,0.0
2026-01-20 04:00:00,22.573333333333334,80.82,0.0,0.0,0.522046,0.0
2026-01-20 05:00:00,22.71666666666667,81.02,0.0,0.0,0.5210953333333334,0.0
2026-01-20 06:00:00,22.73,80.99333333333334,0.0,0.0,0.522245,0.023333333333333334
2026-01-20 07:00:00,22.863333333333333,81.32000000000001,0.0,0.0,0.5174056666666667,7.036666666666666
2026-01-20 08:00:00,24.320000000000004,81.20333333333333,0.0,0.0,0.568412,27.346666666666664
2026-01-20 09:00:00,27.176666666666666,75.77666666666666,0.0,0.43333333333333335,0.8726543333333333,55.73666666666667
2026-01-20 10:00:00,29.893333333333334,67.54333333333334,0.0,1.8366666666666667,1.3610323333333334,104.07666666666667
2026-01-20 11:00:00,32.66,62.01,0.0,1.1466666666666667,1.8716936666666666,103.38
2026-01-20 12:00:00,34.20666666666667,57.46666666666667,0.0,1.2066666666666668,2.272282666666667,103.67
2026-01-20 13:00:00,33.43666666666667,57.26,0.0,3.41,2.1870600000000002,102.17333333333333
2026-01-20 14:00:00,35.37,54.38,0.0,0.29,2.596361,94.48
2026-01-20 15:00:00,,,0.0,,,
2026-01-20 16:00:00,,,0.0,,,
2026-01-20 17:00:00,,,0.0,,,
2026-01-20 18:00:00,,,0.0,,,
2026-01-20 19:00:00,,,0.0,,,
2026-01-20 20:00:00,,,0.0,,,
2026-01-20 21:00:00,,,0.0,,,
2026-01-20 22:00:00,,,0.0,,,
2026-01-20 23:00:00,,,0.0,,,
2026-01-21 00:00:00,,,0.0,,,
2026-01-21 01:00:00,,,0.0,,,
2026-01-21 02:00:00,,,0.0,,,
2026-01-21 03:00:00,,,0.0,,,
2026-01-21 04:00:00,,,0.0,,,
2026-01-21 05:00:00,,,0.0,,,
2026-01-21 06:00:00,,,0.0,,,
2026-01-21 07:00:00,,,0.0,,,
2026-01-21 08:00:00,,,0.0,,,
2026-01-21 09:00:00,28.68,70.9,0.0,0.69,1.136205,77.75
